tile_x,tile_y,panoid,lat,lon,is_third_party,is_official_panoid
75036,47444,T3n1QtKHeFyFp6fh9Rkh-A,44.4253793,26.0952142,0,1
75036,47444,3t6Cw5qvLGtcy3MtMHzUqw,44.4243901,26.0937475,0,1
75036,47444,sh7dgDpcYrKeYZ07s9WBOw,44.4245086,26.093705,0,1
75036,47444,UnUMPyJpZuf12SeLy5ISCg,44.4245894,26.093674,0,1
75036,47444,5wR9HJk9TbB7PvB6ZXYZtw,44.4246765,26.0936395,0,1
75036,47444,isW3j5VI_Qm24ytt_66n7g,44.4247638,26.0936014,0,1
75036,47444,JlHPT_x088gldnjiXjJFog,44.4248544,26.0935628,0,1
75036,47444,LyTMpGs-mli8fkbTQ7BdyQ,44.4249439,26.0935243,0,1
75036,47444,M4k8ilunryV3ATUy0D19bw,44.4250268,26.0934888,0,1
75036,47444,arp2g8HF-DuJizLWTCZa5A,44.4251108,26.0934513,0,1
75036,47444,87X-FyOpW_nnbfDqZX2dZQ,44.4251972,26.0934114,0,1
75036,47444,3kziwBtmx0-mLy_jgGeRtw,44.4252841,26.093371,0,1
75036,47444,c6WJI6Bks_4uTkajPs6ykw,44.4253719,26.0933303,0,1
75036,47444,_dP5q1wXmUjgHyK_mTktsA,44.4254591,26.0932884,0,1
75036,47444,J3xEYcnrIGthyvWo822NDQ,44.4255479,26.0932492,0,1
75036,47444,2szv6nPM97nkJWXwQOWP4Q,44.4244885,26.093935,0,1
75036,47444,-Ba0EIC8dbpOMnJ0xYbVPg,44.4245533,26.0940325,0,1
75036,47444,G4-Q1sjFbhd6VplNh8Ki3Q,44.4246181,26.0941301,0,1
75036,47444,tTIFQKVC1Ss82AIX2jxopQ,44.4246821,26.0942267,0,1
75036,47444,ujsu5ADJo13NiMA1f0S6MA,44.4247467,26.0943198,0,1
75036,47444,0ly5z37eYgR6O9X_Gd1f2A,44.4248111,26.0944122,0,1
75036,47444,m9njn2742uK77Y1b3EEfXQ,44.4248761,26.0945013,0,1
75036,47444,YyNd2JpitUUcHnn4aHXPaw,44.4249413,26.0945892,0,1
75036,47444,8CVQehacAYdRMT4QT84lbQ,44.4250075,26.0946764,0,1
75036,47444,dYB7r7lf3iDKw-QrtY-1pQ,44.4250734,26.0947628,0,1
75036,47444,TE32HsLWPUPKW6dTaS0mFQ,44.4251396,26.0948502,0,1
75036,47444,j75jrHv2DmKe_wIp4dHK8g,44.4252009,26.0949403,0,1
75036,47444,DVJoi59-6F5J3yCyqRJK_A,44.425256,26.095025,0,1
75036,47444,_DR7lhOT6MVHP1CHLoe-HA,44.4241808,26.0925626,0,1
75036,47444,ANrAJ79A8wU-k4aSXp6D-g,44.4242538,26.0926502,0,1
75036,47444,ZZjUUcUlEOosRSRIRpSQbg,44.4243068,26.0927421,0,1
75036,47444,9eySUmaSAxCJAx42YXrIMg,44.4256284,26.0932155,0,1
75036,47444,Huk_Wijz5z3LoAd0j5BW2Q,44.4244321,26.0938837,0,1
75036,47444,Y_wZuTEWHoOY_e3HKwOmKA,44.4243405,26.0928407,0,1
75036,47444,qIEWGrc15_fRs2bFGLRzEg,44.4259113,26.0933883,0,1
75036,47444,FYf0omPfW0wgR0B5A0FUyw,44.425917,26.0930685,0,1
75036,47444,BXNFtiyRh7LfVsOHRBXrgQ,44.4258239,26.0931319,0,1
75036,47444,F2N_Gkj0Cow_TTNM1mBaOQ,44.4256382,26.0932101,0,1
75036,47444,TiZaDW10MoyTiBFYxz-KuQ,44.4258587,26.0932863,0,1
75036,47444,ejDTEAryI14kkPH90GOSgQ,44.4258653,26.0925511,0,1
75036,47444,4dmg1frzgyQmADHJ9vV3Mw,44.42573,26.0931715,0,1
75036,47444,7miIrs-1S7iSCa2bjxXYHw,44.4259127,26.0926585,0,1
75036,47444,eCKxRPqHXdKkGQWwvuZIBg,44.4259969,26.0930075,0,1
75036,47444,torZGg1FYTWjEuCrJ9wJ-A,44.425991,26.0933633,0,1
75036,47444,v-4ZztrNFG-_45PfkWkyeg,44.4259615,26.0927646,0,1
75036,47444,EPqRKBjSKFqJkWvrK_5n_A,44.4241353,26.0924222,0,1
75036,47444,la8ycxzwBbBNoi2eZ2XWaQ,44.4258087,26.0924522,0,1
75036,47444,f5Jll_QoI8fkbAqNezwXrA,44.4240811,26.0953116,0,1
75036,47444,pcO9qHGeCWLa8RkmjJ5baQ,44.4250413,26.095294,0,1
75036,47444,d2rvtoCjKJGbZH3uiCCo_A,44.4254413,26.0953029,0,1
75036,47444,TqG9785tCJbvUKu2oUk1Hg,44.4239613,26.0951272,0,1
75036,47444,H-hR9QP_NJqJNVFbSZekSA,44.4239493,26.0931203,0,1
75036,47444,vA-xGDTbB2Q5H_qdVdgasg,44.4239448,26.0944524,0,1
75036,47445,_PjMoREVOJ4ImAYNMuqMzw,44.4239065,26.0951996,0,1
75036,47445,Lo-WH3lzKj36-CQzMaKJYw,44.4238511,26.0950926,0,1
75036,47445,-gDEU6cS9JDIChrjVOH3Tg,44.4239083,26.0950192,0,1
75036,47445,GZyOXhpr_0QxCk-Z0KXy5A,44.4238553,26.0949177,0,1
75036,47445,m3c-TWXcUBFdA4zkBeUKOQ,44.4237988,26.0948124,0,1
75036,47445,7GdqmcPlEYnxXwXzNTWz_w,44.423743,26.0947084,0,1
75036,47445,K95ztOPzA9zfc1-t4l9mdw,44.4236893,26.094606,0,1
75036,47445,u64d5wxsW3iNeWKfAhJr-A,44.4236381,26.0945048,0,1
75036,47445,7rq0xYgzVX_74ymNlvyMTw,44.4235858,26.0944032,0,1
75036,47445,MHNQX5nW42IsN7ykDKt2KA,44.423531,26.0942994,0,1
75036,47445,_7rYFp0pqXZzM8ciJd7ODg,44.4234766,26.0941945,0,1
75036,47445,iSgvL4RZn1p04DYhUKLa4Q,44.423423,26.0940914,0,1
75036,47445,xdYSghi5TQ4KcWVnNkALwQ,44.4233729,26.0939903,0,1
75036,47445,c_xM-FhJx_i4R4f7Bw_PLA,44.4233228,26.093884,0,1
75036,47445,QpHdh7We-IWoGRaEHp1nnQ,44.4232716,26.0937812,0,1
75036,47445,uDpYgjvHxabaW1V1D9lMwg,44.4232183,26.0936758,0,1
75036,47445,ibZhM7xNhn2nXzR0vAa3kw,44.4231635,26.0935693,0,1
75036,47445,vAAjA1rfKF_fMkWgm38hvA,44.4231103,26.0936592,0,1
75036,47445,6vxEdk_u8isC50R9iJYt7w,44.4230543,26.0935592,0,1
75036,47445,Q9HTTsRX18Nxl0EqsQbWGw,44.4231974,26.0937912,0,1
75036,47445,NxTURWkh7ZaheELIi9-P_A,44.4233135,26.0936153,0,1
75036,47445,CC12uG_XCKsOsFXeTPc46Q,44.423108,26.0934654,0,1
75036,47445,S9o8rRq3FsuqXGqXfnMAXg,44.4230521,26.0933624,0,1
75036,47445,Em8qysvex37R8HP61SSGUw,44.4229572,26.0933621,0,1
75036,47445,7CEsgkmWcwtunFAjFQTONw,44.4230098,26.0934625,0,1
75036,47445,lvlvvpmSCRmc3HId7EqTLA,44.4229045,26.093262,0,1
75036,47445,qlm2P6JfSVHOAOTvy2Uzsw,44.4228515,26.0931598,0,1
75036,47445,LlZbT0YlcD_9EShP7MJQKA,44.4227838,26.0930597,0,1
75036,47445,tiykrWlzoWuk-ds7CcTFyA,44.4227122,26.0929693,0,1
75036,47445,KoCiOuvBrgmvmJ9bhg6sfw,44.4226922,26.0927571,0,1
75036,47445,p0AO8Z52N4_lIzFbpRyscg,44.4227789,26.092892,0,1
75036,47445,KwATnJor_RCaKtIn5_E59w,44.4232966,26.093479,0,1
75036,47445,VYADUT1JMfSvvxWIqm_kSg,44.4232764,26.0933453,0,1
75036,47445,2-du-Zjw8jwGDP2FnZRzag,44.42326,26.0932172,0,1
75036,47445,KZ_Su56JGi14O45po6eJ5w,44.4232424,26.0930896,0,1
75036,47445,HN-FtllD8oNCZWX5GTwnVg,44.4232248,26.0929662,0,1
75036,47445,sHED32q__zD6Tov4ZH5OxA,44.4234027,26.0942225,0,1
75036,47445,Sha4uF51mMx6-E8rE3gGTg,44.4229949,26.0932649,0,1
75036,47445,TqG9785tCJbvUKu2oUk1Hg,44.4239613,26.0951272,0,1
75036,47445,-NFpWfRmMfq2lE8tYjqhoA,44.4237184,26.0948332,0,1
75036,47445,gLPjh8dqpFlz_q4KP6rzjQ,44.4237709,26.0949327,0,1
75036,47445,3auBfRkP93lxmgGSp6bTAA,44.4229374,26.0931707,0,1
75036,47445,7qn4rMvuO0O3sVY-3rraYg,44.4233028,26.0940294,0,1
75036,47445,Z3v1IbhEa1rmALp79w4dSQ,44.4232499,26.0939282,0,1
75036,47445,p24IUa2NEGShOU7zg154Wg,44.4233543,26.0941289,0,1
75036,47445,VbZdTWXOIddiyZycB2QUpg,44.4235891,26.0945845,0,1
75036,47445,rdHxmrm3tIWmgQciXmDbkw,44.4225665,26.0928503,0,1
75036,47445,zvmlqSjDnYo8mmV5e6WCaA,44.4224799,26.0928666,0,1
75036,47445,cqT-noBKPFnXlm2sAPPomg,44.422391,26.0928852,0,1
75036,47445,_fqW3xQGszzHtAqtW7S5dA,44.4223026,26.0929028,0,1
75036,47445,_k3p0I9KXrBPpp9Zgmeijg,44.4235325,26.0944752,0,1
75036,47445,fmXj0EVDnfc7T9xpSfNm3Q,44.4236423,26.0946877,0,1
75036,47445,dCP69U1K2jErGd3TMONmLQ,44.4228809,26.0930782,0,1
75036,47445,gXxKUMCZ331cpZj3B5n1Iw,44.4234715,26.0943574,0,1
75036,47445,23GPbY6cVo94HD-3YV-1og,44.4228284,26.0929841,0,1
75036,47445,q95Yj2MaqHGnX50ejYeCJw,44.4232036,26.092799,0,1
75036,47445,apFWoDkKxutTWhzjLwbeMw,44.4231873,26.0926698,0,1
75036,47445,4yp5mZjQjuTMa_YaTd0rYg,44.4231775,26.0925437,0,1
75036,47445,ZHTDzlcnW9k1e5MGy3p6JA,44.422168,26.0929331,0,1
75036,47445,2PNye0EehhNsw1U1Wm3ASA,44.4220792,26.0929472,0,1
75036,47445,xXVgZQRZKqmmdcq_5f2mrQ,44.4226554,26.0928413,0,1
75036,47445,qqXNX0aovnXvQkpHr1c1qw,44.4231716,26.0939384,0,1
75036,47445,Rr_FJzPGAPTTIMGw7WKteA,44.4231347,26.0940981,0,1
75036,47445,8MD6wgZuENj4Z4XvRV2d3A,44.4231194,26.0942198,0,1
75036,47445,NI45XYMJZ8yPqe29Xj-4Zw,44.4231032,26.0943442,0,1
75036,47445,fDxtkb-LymwROUkd6PF2Yw,44.4230855,26.0944688,0,1
75036,47445,7UNB4H_ZMf-NS11PNYOqMA,44.423068,26.094603,0,1
75036,47445,TlDp7t3ZpArty-cJqGPYsg,44.4230676,26.0947441,0,1
75036,47445,_6dqTYz-0btqdBrTJbB9jQ,44.4230787,26.0948761,0,1
75036,47445,Ah8I0MBkm35XAQb1RGzdeA,44.4230942,26.0950414,0,1
75036,47445,bWBwNpPIDa0cN065f3V3oA,44.4231127,26.0951675,0,1
75036,47445,NCQZTAJ1u-cRu7p38fpYug,44.4236962,26.0925875,0,1
75036,47445,vi9yeyv493dY-udooAIuWA,44.4237463,26.0926954,0,1
75036,47445,dPSLcTihf6PP-co_hWlLJQ,44.4237966,26.0928039,0,1
75036,47445,KMBjjIgwfXeqizaiqbkVTg,44.423848,26.0929104,0,1
75036,47445,r_-tXgTiSPQ4Y-QGig7y-A,44.4238994,26.0930164,0,1
75036,47445,H-hR9QP_NJqJNVFbSZekSA,44.4239493,26.0931203,0,1
75036,47445,vA-xGDTbB2Q5H_qdVdgasg,44.4239448,26.0944524,0,1
75036,47445,uViQb5Vr-JOlBLyIFQtX4w,44.4238923,26.0945418,0,1
75036,47445,nt86P6hpsFFV_AGs35Exsw,44.4238386,26.0946326,0,1
75036,47445,a_vXdSfqnMro6ZtR_psUiA,44.422649,26.0925813,0,1
75036,47445,5P5CJ_p23DCzOue9TUMEEQ,44.4227042,26.0926864,0,1
75036,47445,z4L9NiPOSeGzkji4geWW8w,44.4225618,26.0925994,0,1
75036,47445,AmnENWNBAyDMrZg8fnJ-TA,44.422615,26.0927008,0,1
75036,47445,r_4dq3nfdtw6g2x2sNK9RA,44.4228917,26.0941441,0,1
75036,47445,cMwJlAnuAMOCFA3lxg1Pcw,44.4228031,26.0941339,0,1
75036,47445,owQBrAgKxz1ePjJFJ7BK_w,44.422754,26.0940273,0,1
75036,47445,U1K2eIkwsXTHRO5oKzGZZA,44.4227472,26.0938951,0,1
75036,47445,PwLFCIhUEexWtzq-9H0vag,44.422743,26.0937683,0,1
75036,47445,SskNXXNzcytpmhOz3Mtkew,44.422738,26.0936407,0,1
75036,47445,BHwYsgmemrXL8YtSfwmu8g,44.4227299,26.0935151,0,1
75036,47445,twnm7cDpHG2H8gGdjy1tvA,44.4227258,26.0933838,0,1
75036,47445,LpLfmmNn2xO4pKS5mcmQoQ,44.4229851,26.094142,0,1
75036,47445,I523gaVXRspQIM4EiSVqdg,44.4227187,26.0932555,0,1
75036,47445,zdInil1Cu9qxZ6Jf7EO0mw,44.4227288,26.0931384,0,1
75036,47445,gdXBRgs9uf0vadJBZOEvBw,44.4221933,26.0938282,0,1
75036,47445,UN1keX8V9W4QiNWuLfBkwg,44.4222263,26.0937083,0,1
75036,47445,76PSc0IRm3n0_0bre3sMEQ,44.4222591,26.0935899,0,1
75036,47445,MnmV6eUaIdwXfmQm8csxvQ,44.4222885,26.0934695,0,1
75036,47445,V50s-ZNelm9OaTUY_n4QGg,44.4221606,26.0939482,0,1
75036,47445,uhryAoo-FxCIAffqj4RDWw,44.4221283,26.09407,0,1
75036,47445,wp_GCVJSAGQ1ZexAVWSOfA,44.422101,26.0941936,0,1
75036,47445,TRRC7DpbFAQGx247lC64ZA,44.4221088,26.0943196,0,1
75036,47445,z7ovbK5QJhQnPg5ZBWmaMg,44.4221367,26.0944412,0,1
75036,47445,PxdCNkTPBD4EXx-g7ZUrkg,44.4221776,26.0945557,0,1
75036,47445,BnV1bbEB88Y0XdRw7cUYmA,44.4222218,26.0946683,0,1
75036,47445,vc0M8YbfZ49c_4InS8sXSw,44.4222655,26.0947867,0,1
75036,47445,eFPheMkx0bOrmxtoVXJiEQ,44.4223086,26.0933434,0,1
75036,47445,6C3LiI1_OEel6PN9TFVbTw,44.4223055,26.0932153,0,1
75036,47445,8LfCBw-lS-rar15icITpbw,44.4223202,26.0949046,0,1
75036,47445,9N0K9adTZpqCP3h_Iz7f2w,44.422444,26.0949017,0,1
75036,47445,CZYzEn_UygB3Azgd3Oh5ig,44.4225341,26.094884,0,1
75036,47445,vxu5f6lzGKkQjrl1BA8HlA,44.4226248,26.0948636,0,1
75036,47445,ra96dcc-exWDpg8KWfm_ng,44.4227155,26.0948454,0,1
75036,47445,FvJgI2RDjei0wZl5DSYxZw,44.4228077,26.0948298,0,1
75036,47445,M1JZdc_jBKqpQOfXoct6nA,44.4228994,26.0948116,0,1
75036,47445,bSWdqgFdtoD2e3tkLLChQw,44.4223003,26.0930882,0,1
75036,47445,sVY6qBB3LMcdqaYdTCAiKg,44.4222226,26.0949459,0,1
75036,47445,Id2s-LH0wX8dNtJeyfoR-Q,44.4221298,26.0949644,0,1
75036,47445,gG80rtUVzMomIm73M1_vKw,44.4220363,26.0949815,0,1
75036,47445,6EQrfriCKc7NKk2s0ZMkQw,44.4231359,26.0947625,0,1
75036,47445,0a-BZAMdWQKH7TXBWkAOjQ,44.4232181,26.0947476,0,1
75036,47445,DE2cijy7wlBy7jiIHGHpmA,44.4233092,26.0947309,0,1
75036,47445,dXU6lOGFo_hWw5k5I3u8_A,44.4234027,26.0947099,0,1
75036,47445,tXyKzhTqpNs20EZwAIqP_Q,44.4234986,26.0946803,0,1
75036,47445,8BouDQsCgsbOeIwd2u4ELQ,44.4229936,26.0947909,0,1
75036,47445,ffLJ9QO1vGMmwG4INqxEkQ,44.4228361,26.0951597,0,1
75036,47445,c7tG0z7J0tYEQvV8gw_GRg,44.4228361,26.0950394,0,1
75036,47445,CEe6FXex6hG4dEX1VQv1uw,44.422834,26.0949289,0,1
75036,47445,r5y7JXvz7U9Wr4bYKKSRng,44.4230898,26.0925747,0,1
75036,47445,KE4pQDt1eIZsk6szDiw16A,44.4230067,26.0926261,0,1
75036,47445,X3CxtuQbmfYpbBJQpgsAAw,44.4229207,26.0926752,0,1
75036,47445,eRRwJA7M56QJPPu8EUD3LA,44.4228354,26.0927351,0,1
75036,47445,R7ltvcJqg3qF2hO8-OS_cw,44.4230623,26.0941413,0,1
75036,47445,LL2cf1vjaeEvcnIXY7LmRg,44.4238174,26.0950047,0,1
75036,47445,_rkdqmQ_6wLkqB5dINGdtQ,44.4238564,26.0952678,0,1
75036,47445,mezkxd3rrR4scXl0FnjlPQ,44.4232565,26.0924634,0,1
75036,47445,wM7OiMGfp_dQFbELsUirIA,44.4236457,26.092477,0,1
75036,47445,9GGYqDh6jWz_S4MlmF8Ajg,44.4225958,26.0924798,0,1
75036,47445,7AtfHWOENEFqR1F4UuiB3g,44.4225071,26.0924975,0,1
75036,47445,n2dqaDkKJtdbGNrorF4boQ,44.4231868,26.0923944,0,1
75036,47445,dTkYHY14wC6FenKGzTZkJw,44.4239625,26.0953123,0,1
75036,47445,5cK0zVT5tgA3ZX7ye1ipoA,44.423133,26.0952949,0,1
75036,47445,-R6cTuuil2ntCHGS6bfP8Q,44.4237985,26.095367,0,1
75036,47445,T9e4MYMDbm3qLxCSRJga0Q,44.422835,26.0952854,0,1
75036,47445,ttrHHpvkhqlnIJOR38xnpg,44.4240009,26.0952519,0,1
75036,47445,ozRfdx89hjUFn82BSdlIbQ,44.4240005,26.093222,0,1
75036,47445,iMKlt7r3qnq3qKbbLULyuw,44.423998,26.0943576,0,1
75036,47445,MacCXmx13KjPG7OlfwTtdA,44.4219909,26.0929618,0,1
75036,47445,JoRQtbfc6UXpW_8U6Sy2XQ,44.4219438,26.0949968,0,1
75036,47446,-c4Wql3R_cQobGx1IOinHg,44.4212671,26.0926405,0,1
75036,47446,nOkQ0ImkFgjQTEv8dGKzUQ,44.4212566,26.0927679,0,1
75036,47446,w-s-ofTldkxX2KKPUbw8_Q,44.4212454,26.0929005,0,1
75036,47446,hIzYIIFiyhUsQjuSQhmJYA,44.4212342,26.0930365,0,1
75036,47446,swjG8pF0SqyfVoTp3l0NQQ,44.421227,26.0931642,0,1
75036,47446,MZlQhhEHKwzbKyiQNGxO6A,44.4212152,26.0932884,0,1
75036,47446,DyjkS01flVef2NWq8SPAIQ,44.4211146,26.0931401,0,1
75036,47446,5x_LOo4wM9Hx-Ob4hNKoBw,44.4209939,26.0931675,0,1
75036,47446,8Pd7A15oAN5-LrzOfYmDKQ,44.4208759,26.0931901,0,1
75036,47446,vt6WJvFqBBu5r_1ZEvsK6Q,44.4207878,26.0932081,0,1
75036,47446,Dl5zvuLFYIW02_-WuuCxfg,44.4207001,26.0932271,0,1
75036,47446,O6YYcDrOHCFxLHvRdGmukA,44.4206115,26.0932454,0,1
75036,47446,enw2xTTCFAVR9CgramaBzw,44.4205226,26.093264,0,1
75036,47446,WequE6d3DuzNqWovReHtmA,44.4204342,26.0932827,0,1
75036,47446,WnEP36LL4UCTifDjijioJg,44.4203451,26.0933004,0,1
75036,47446,jnOE_4LWsHxwG40hzXNm5g,44.4202538,26.0933182,0,1
75036,47446,vcOH_wpQ8e7nja5XnromdQ,44.4201617,26.0933367,0,1
75036,47446,1Yegyl50qM_S1ZzRtrdGGw,44.4200708,26.0933565,0,1
75036,47446,853AqxM0oAx5g_e73Z6Lfw,44.4200523,26.0929384,0,1
75036,47446,yc31Gu8E2R3Za-icc-29kw,44.4201089,26.0928388,0,1
75036,47446,OYBpFhOy3150v-CwfV7YEA,44.4201647,26.0927353,0,1
75036,47446,gDU9dNmhkvlKQaG79W3u7Q,44.4202196,26.0926307,0,1
75036,47446,MPik6Fkoyrk-AglTLSrwUw,44.421348,26.0930956,0,1
75036,47446,sqbVxWRTjhYWdcLeQxq5Nw,44.4214404,26.0930792,0,1
75036,47446,UeWEszr5nQ4Q8gBTxG9mtQ,44.4215362,26.0930606,0,1
75036,47446,kK70FBnCR1fCFFmA6QjvHQ,44.4212074,26.0934012,0,1
75036,47446,lyXdpXId91BJ3tzBb_CZ5A,44.421198,26.0935263,0,1
75036,47446,zECup5uPa_OI96-Jq3ZYuQ,44.4211878,26.0936527,0,1
75036,47446,rBTD8myu30qGFPApGlnAsg,44.4211769,26.0937779,0,1
75036,47446,0y2DeK36u6Iov_yr23JBFA,44.4211654,26.0939019,0,1
75036,47446,F4qIn-fr3iIRAE2iFHv22Q,44.4211561,26.0940258,0,1
75036,47446,IH27_4CndM_fKO7V0H_rOg,44.4211457,26.0941512,0,1
75036,47446,U7oMKde3GSy4SyuJAMnqJA,44.4211365,26.0942797,0,1
75036,47446,y-oHURJQCEQHE0_XyhMT8g,44.4211284,26.0944048,0,1
75036,47446,rSJ7kEanT6EhHuzZqGAn2g,44.4211182,26.09453,0,1
75036,47446,A52tYhX8QhXdOMidf-lRVw,44.4211068,26.094657,0,1
75036,47446,oPXg5SYX_PkKooWxMcl-Yw,44.4210958,26.0947828,0,1
75036,47446,QOwpcFn1tvOxB9ahUIDfMQ,44.421086,26.0949116,0,1
75036,47446,Kp4bVi0i2SVpa7IdGMmxdQ,44.4210777,26.0950398,0,1
75036,47446,6RIDAu-YllJaY1AJ4B4g2w,44.4210682,26.0951641,0,1
75036,47446,pjcdBcjsdyGW8Aw0vtmefA,44.4200469,26.0952164,0,1
75036,47446,d4vxv1XQjqQACXw4cfGrwg,44.4201324,26.0952487,0,1
75036,47446,9aTAhvV2GBlz8m2hD-BDkw,44.4202198,26.0952809,0,1
75036,47446,oIGnAqz0EhgNhlbKVRTa0A,44.4209616,26.092913,0,1
75036,47446,wmVHsfLLjHa2L_2MP02Mmw,44.4208809,26.0928505,0,1
75036,47446,9ln_GZouIkareCr-J0J8zg,44.4207984,26.0927959,0,1
75036,47446,XRtBXKCY9zHgKAS-y0tQrg,44.4210434,26.0929766,0,1
75036,47446,TQnX2KZcNOyYgTvs2WBh4A,44.4211367,26.0930153,0,1
75036,47446,7K2dLl-PDBLCnEk-PV_7qQ,44.4204857,26.0925509,0,1
75036,47446,lHQWAxw5D34xk3g_3DqnHw,44.4205675,26.0926168,0,1
75036,47446,oD9iddAlEwkhFx1g69awvw,44.4211853,26.095155,0,1
75036,47446,K3uV5xYUyQBlinsP_fcPBg,44.4212747,26.0951402,0,1
75036,47446,9y-e4OaUR_PhS2ksV1NRlQ,44.4216897,26.0930303,0,1
75036,47446,-QMggD8NXnGDHqjxg5rErg,44.4217831,26.0930096,0,1
75036,47446,0i-Ao6otKWEo2de65aBQqQ,44.4206795,26.0927012,0,1
75036,47446,xxSScHhMLl6YAg_VV4o9QA,44.4212806,26.0931195,0,1
75036,47446,UCyrVxmSVNltZQA2kDAcyQ,44.4214894,26.0950897,0,1
75036,47446,JoRQtbfc6UXpW_8U6Sy2XQ,44.4219438,26.0949968,0,1
75036,47446,MacCXmx13KjPG7OlfwTtdA,44.4219909,26.0929618,0,1
75036,47446,1WLZF7EKUoHcEfON4Kx8vw,44.4219022,26.0929804,0,1
75036,47446,5bIO9WeYTEEb3loKrgMV0Q,44.4216697,26.0950528,0,1
75036,47446,q0DFcUcCIdNN68YHEhCN6Q,44.4218116,26.0929995,0,1
75036,47446,JjzqX4R-irpgLBmXd903TA,44.4214061,26.0951031,0,1
75036,47446,b8Ey0g_TwsmQ0fjesQvtFA,44.4215793,26.0950719,0,1
75036,47446,FN-H59d5ImHir9-JmljoTg,44.4213195,26.0951302,0,1
75036,47446,hsqGkZz70JI-EExYAhngrg,44.4218522,26.0950136,0,1
75036,47446,XxWSeN0V2j6B7Re1wVzCXQ,44.421761,26.0950331,0,1
75036,47446,aOmXJ2xCxlJbY5S3LmCLFg,44.4212773,26.092513,0,1
75036,47446,de0HRAgZsIOF_bRbyCzuZQ,44.4203371,26.0924142,0,1
75036,47446,wZaGGKeDYPFTDaPlwVC2yA,44.4202762,26.0924809,0,1
75036,47446,gG80rtUVzMomIm73M1_vKw,44.4220363,26.0949815,0,1
75036,47446,2PNye0EehhNsw1U1Wm3ASA,44.4220792,26.0929472,0,1
75036,47446,iiDyEoNe9n_OTg27AdBJtQ,44.4210577,26.0952904,0,1
75036,47446,x1rTLdzWFrC8rZCEeWMJ5g,44.4203106,26.095314,0,1
75036,47446,tS5iWk5CFNXtuMQiHt455g,44.4199726,26.093369,0,1
75036,47446,AdK3LNMjvh-AKgTSqNKH_A,44.4199993,26.0930406,0,1
75036,47446,0PFbR0I3dW33tq5ce9UlbA,44.4199628,26.0951839,0,1
75037,47440,G4ut38FvM3dI4sFcPlk0cA,44.4335619,26.0980106,0,1
75037,47440,Uk7SLh6sAQRWa_PPTd4NYg,44.4334801,26.0979581,0,1
75037,47440,OHOHFra0fQ0NYr_ErPTcpg,44.4333989,26.0979053,0,1
75037,47440,2otKljNXSpoEIl6DVttL4g,44.4333185,26.0978551,0,1
75037,47440,KtqVI-a633dgynKr74PVZg,44.4332395,26.0978046,0,1
75037,47440,GF3jwjV7o9p76mdyL5URpA,44.4331586,26.0977544,0,1
75037,47440,ZlbXPxqX9zx3p__gsB4_cQ,44.4330816,26.0977059,0,1
75037,47440,nObNwQRLFc3_lv6AXUOiOg,44.4329984,26.0976531,0,1
75037,47440,A5h_VurPrLnJQCHL7p7tmQ,44.4329083,26.0975966,0,1
75037,47440,ybWfDnr4i77gznSHo-AoVw,44.4328246,26.0975407,0,1
75037,47440,bwOms919atmoJM3GD0f2hg,44.4327385,26.0974862,0,1
75037,47440,zS2hBbdEm5Oe2AgpKRqYjg,44.4326527,26.0974338,0,1
75037,47440,rO-WdAIT6R6oHYr11uvQ_A,44.43257,26.0973828,0,1
75037,47440,8_AoFbv_OHrFSTTd4bA2Fw,44.4324853,26.0973361,0,1
75037,47440,aFdSThHUUpLI7ljVq7cGbQ,44.4323975,26.097291,0,1
75037,47440,ET-tX_T21Y0xC3ylvLM4jA,44.4323092,26.0972479,0,1
75037,47440,8AqZxFVsmXfK6bQGvCPiQg,44.4322219,26.0972068,0,1
75037,47440,xwqFpMwGrfPxBaJgMzd7qw,44.4321317,26.097167,0,1
75037,47440,tnxtJC3lXLY7PVsFHwhrsA,44.4320393,26.0971269,0,1
75037,47440,qq2cZOirD5xOuBR13Z3nJA,44.4319462,26.0971277,0,1
75037,47440,_JxYXXQ207WY3sSTJXiK8g,44.4318558,26.0970584,0,1
75037,47440,hjhpHmwiYnQSF203lq0hmA,44.4337626,26.0952971,0,1
75037,47440,ZD6EBRaevNAi9A3-morJAw,44.433683,26.0954283,0,1
75037,47440,0aF6EkvOvlfyetSXvcUNJg,44.4336351,26.0955355,0,1
75037,47440,umPnXuiv1DoHrEbJa5_oTg,44.4335873,26.0956452,0,1
75037,47440,xdQ7gFQ4ZQk6TNa8_E_fBA,44.4335348,26.0957505,0,1
75037,47440,wacVn0kB8whmehqcmTEEBA,44.4334682,26.0958353,0,1
75037,47440,L_Dh8ZTvPoGwDj2jkSpt4w,44.4333992,26.0959151,0,1
75037,47440,eUcBwve9hWZjX3xEmqnE6w,44.4333292,26.0959956,0,1
75037,47440,ZT5KBnJtNW204U_RzW8jag,44.4332565,26.0960774,0,1
75037,47440,Hn2grnJv6tOq1grxXa_iQA,44.4331621,26.0961242,0,1
75037,47440,tuW-TjZHlRNdvtZust3vNw,44.4323481,26.0971077,0,1
75037,47440,MyO3fpNSSr3dfTSJj8GhDg,44.4323843,26.0969868,0,1
75037,47440,87c6ABsT2kSX6wyZMq8xIQ,44.4324179,26.0968727,0,1
75037,47440,0Kt4LAIZNuRmotAKGSsHRg,44.4324528,26.0967552,0,1
